15 7 105 71.1
15 8 120 68.4
15 9 135 65.7
15 10 150 63
15 11 165 60.3
15 12 180 57.6
15 13 195 54.9
15 14 210 52.2
15 15 225 49.5
15 16 240 46.8
15 17 255 44.1
15 18 270 41.4
15 19 285 38.7
15 20 300 36
16 0 0 90
16 1 16 87.12
16 2 32 84.24
16 3 48 81.36
16 4 64 78.48
16 5 80 75.6
16 6 96 72.72
16 7 112 69.84
16 8 128 66.96
16 9 144 64.08
16 10 160 61.2
16 11 176 58.32
16 12 192 55.44
16 13 208 52.56
16 14 224 49.68
16 15 240 46.8
16 16 256 43.92
16 17 272 41.04
16 18 288 38.16
16 19 304 35.28
16 20 320 32.4
17 0 0 90
17 1 17 86.94
17 2 34 83.88
17 3 51 80.82
17 4 68 77.76
17 5 85 74.7
17 6 102 71.64
17 7 119 68.58
17 8 136 65.52
17 9 153 62.46
17 10 170 59.4
17 11 187 56.34
17 12 204 53.28
17 13 221 50.22
17 14 238 47.16
17 15 255 44.1
17 16 272 41.04
17 17 289 37.98
17 18 306 34.92
17 19 323 31.86
17 20 340 28.8
18 0 0 90
18 1 18 86.76
18 2 36 83.52
18 3 54 80.28
18 4 72 77.04
18 5 90 73.8
18 6 108 70.56
18 7 126 67.32
18 8 144 64.08
18 9 162 60.84
18 10 180 57.6
18 11 198 54.36
18 12 216 51.12
18 13 234 47.88
18 14 252 44.64
18 15 270 41.4
18 16 288 38.16
18 17 306 34.92
18 18 324 31.68
18 19 342 28.44
18 20 360 25.2
19 0 0 90
19 1 19 86.58
19 2 38 83.16
19 3 57 79.74
19 4 76 76.32
19 5 95 72.9
19 6 114 69.48
19 7 133 66.06
19 8 152 62.64
19 9 171 59.22
19 10 190 55.8
19 11 209 52.38
19 12 228 48.96
19 13 247 45.54
19 14 266 42.12
19 15 285 38.7
19 16 304 35.28
19 17 323 31.86
19 18 342 28.44
19 19 361 25.02
19 20 380 21.6
20 0 0 90
20 1 20 86.4
20 2 40 82.8
20 3 60 79.2
20 4 80 75.6
20 5 100 72
20 6 120 68.4
20 7 140 64.8
20 8 160 61.2
20 9 180 57.6
20 10 200 54
20 11 220 50.4
20 12 240 46.8
20 13 260 43.2
20 14 280 39.6
20 15 300 36
20 16 320 32.4
20 17 340 28.8
20 18 360 25.2
20 19 380 21.6
20 20 400 18
